class;cap-diameter;stem-height;stem-width;season;cap-shape_convex;cap-shape_flat;cap-shape_sunken;cap-color_brown;cap-color_orange;cap-color_red;cap-color_white;cap-color_yellow;habitat_grasses;habitat_heaths;habitat_leaves;habitat_meadows;habitat_woods;mushroom-id
poisonous;5.0;5.72;6.91;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;10986
poisonous;4.87;6.04;7.42;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;31158
poisonous;4.56;5.31;6.49;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;4187
poisonous;4.15;5.96;7.29;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;35312
poisonous;4.33;5.47;6.57;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;32111
poisonous;4.0;5.93;6.98;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;7982
poisonous;5.19;6.33;8.78;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;12262
poisonous;4.54;5.63;6.94;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;13037
poisonous;4.69;5.5;6.65;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;25769
poisonous;3.45;5.1;4.68;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;28517
poisonous;4.43;6.42;8.34;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;5344
poisonous;4.71;6.44;8.04;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;4395
poisonous;5.02;5.43;6.83;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;32589
poisonous;4.29;5.76;6.94;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;7998
poisonous;5.28;6.11;7.88;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;26695
poisonous;4.46;5.96;7.45;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;26405
poisonous;4.41;5.65;6.82;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;22223
poisonous;3.6;5.88;6.61;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;24886
poisonous;3.82;5.4;6.82;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;16782
poisonous;3.98;5.97;7.22;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;27045
poisonous;3.83;5.47;6.55;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;4048
poisonous;4.1;5.85;7.58;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;10303
poisonous;5.29;6.04;7.97;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;19081
poisonous;5.12;6.79;8.58;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;19234
poisonous;4.59;6.27;7.94;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;14050
poisonous;3.52;5.52;7.14;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;14934
poisonous;3.97;5.72;6.2;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;30223
poisonous;4.28;6.19;7.52;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;18960
poisonous;4.39;5.84;7.25;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;32392
poisonous;4.05;5.65;6.36;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;12233
poisonous;4.32;5.87;7.33;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;23234
poisonous;4.31;5.93;6.85;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;22151
poisonous;3.79;5.66;6.67;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;20413
poisonous;4.66;6.2;9.0;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;12228
poisonous;3.96;5.72;7.18;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;15284
poisonous;5.1;6.25;7.73;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;14406
poisonous;5.3;6.2;8.23;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;13372
poisonous;4.85;6.26;8.74;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;35963
poisonous;5.18;6.71;8.57;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;6405
poisonous;4.68;6.61;8.28;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;21894
poisonous;5.39;6.45;9.83;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;6444
poisonous;4.41;6.12;7.83;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;35989
poisonous;5.11;5.57;5.73;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;931
poisonous;;5.72;7.47;;1;0;0;0;1;0;0;0;1;0;0;0;0;30140
poisonous;3.79;6.12;7.62;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;34644
poisonous;4.52;6.25;8.55;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;26607
poisonous;4.83;5.84;7.1;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;27936
poisonous;4.96;5.8;8.18;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;18255
poisonous;4.07;5.9;7.22;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;16242
poisonous;4.35;5.94;6.92;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;33736
poisonous;4.41;5.83;7.36;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;19951
poisonous;4.06;5.94;8.33;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;34326
poisonous;4.06;5.48;7.39;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;26421
poisonous;4.75;6.27;8.29;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;34042
poisonous;5.2;6.08;8.35;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;35435
poisonous;5.42;6.42;9.14;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;32503
poisonous;5.11;6.4;8.82;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;31329
poisonous;4.76;5.64;7.03;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;33011
poisonous;4.49;6.06;7.99;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;1094
poisonous;4.74;6.14;7.78;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;16933
poisonous;4.82;6.17;8.35;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;19018
poisonous;4.57;6.2;7.55;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;2605
poisonous;5.03;6.7;8.89;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;31704
poisonous;5.06;6.19;7.67;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;2948
poisonous;4.43;6.08;7.11;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;35683
poisonous;4.98;6.16;7.43;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;34365
poisonous;4.93;6.15;7.09;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;9470
poisonous;4.76;6.33;7.84;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;4500
poisonous;4.63;6.69;8.87;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;115
poisonous;4.62;5.7;7.97;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;5367
poisonous;4.68;6.16;7.51;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;17916
poisonous;4.99;6.35;7.92;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;8631
poisonous;3.47;5.24;6.43;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;14051
poisonous;;6.07;7.45;;1;0;0;0;0;0;0;1;1;0;0;0;0;10131
poisonous;4.45;5.86;7.3;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;9789
poisonous;3.75;5.59;6.49;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;28598
poisonous;4.21;6.16;7.96;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;25203
poisonous;4.57;6.18;8.29;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;6023
poisonous;4.74;6.3;7.58;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;881
poisonous;4.8;6.29;7.68;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;35990
poisonous;5.11;6.25;9.08;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;25807
poisonous;4.46;6.0;7.2;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;19073
poisonous;4.03;5.53;7.72;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;31830
poisonous;4.65;5.45;6.03;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;32898
poisonous;5.16;5.89;7.23;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;33657
poisonous;4.26;5.6;7.45;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;34136
poisonous;4.96;6.38;7.52;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;15819
poisonous;4.55;5.83;6.96;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;24085
poisonous;4.59;6.07;7.85;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;2145
poisonous;3.72;6.06;7.03;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;17841
poisonous;4.34;5.66;6.62;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;13039
poisonous;4.57;5.93;8.38;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;30868
poisonous;4.1;5.69;7.02;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;15477
poisonous;4.0;6.25;6.89;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;9533
poisonous;4.52;5.9;8.73;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;24277
poisonous;4.66;6.16;7.89;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;11716
poisonous;5.13;5.87;8.21;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;22228
poisonous;5.03;5.99;6.57;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;3992
poisonous;4.8;6.45;7.87;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;5247
poisonous;3.84;5.65;6.36;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;9655
poisonous;3.61;6.02;7.31;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;2314
poisonous;3.2;5.24;5.43;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;21986
poisonous;4.79;5.81;6.81;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;7186
poisonous;5.05;6.15;7.64;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;18983
poisonous;4.77;5.85;7.69;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;12961
poisonous;4.49;6.08;7.6;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;4168
poisonous;4.22;6.24;8.24;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;33314
poisonous;4.86;5.67;7.29;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;23115
poisonous;4.68;6.26;8.1;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;9976
poisonous;5.4;6.63;8.06;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;2233
poisonous;5.0;5.98;7.84;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;36425
poisonous;4.31;5.49;6.14;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;18732
poisonous;4.23;6.16;7.78;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;32076
poisonous;2.83;5.04;5.93;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;28307
poisonous;4.38;6.19;7.7;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;24891
poisonous;4.41;5.85;6.96;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;32163
poisonous;3.59;5.44;5.36;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;30946
poisonous;4.61;6.27;6.79;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;30011
poisonous;4.77;6.17;7.78;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;3083
poisonous;4.25;5.44;7.39;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;7287
poisonous;4.9;6.2;8.6;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;8348
poisonous;4.97;6.18;7.93;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;36771
poisonous;4.18;6.32;8.49;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;74
poisonous;4.72;6.35;7.96;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;6343
poisonous;4.34;5.61;6.92;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;8315
poisonous;4.68;5.98;7.16;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;25045
poisonous;4.22;6.11;6.41;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;26510
poisonous;3.54;5.81;7.45;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;13207
poisonous;3.8;5.81;6.89;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;34370
poisonous;4.26;5.73;7.17;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;19892
poisonous;4.42;5.66;6.88;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;34327
poisonous;4.92;6.16;7.69;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;16266
poisonous;4.43;6.39;6.79;autumn;1;0;0;0;1;0;0;0;1;0;0;0;0;32298
poisonous;4.93;6.45;7.99;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;23221
poisonous;5.04;6.4;8.98;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;1071
poisonous;4.59;6.2;8.3;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;18886
poisonous;4.75;6.22;6.88;summer;1;0;0;0;1;0;0;0;1;0;0;0;0;29923
poisonous;3.94;5.6;7.5;autumn;1;0;0;0;0;0;0;1;1;0;0;0;0;34742
poisonous;4.71;6.15;7.47;summer;1;0;0;0;0;0;0;1;1;0;0;0;0;20308
poisonous;2.57;3.46;5.86;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;5556
poisonous;1.78;2.97;4.88;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;11240
poisonous;2.26;3.01;5.13;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;16550
poisonous;3.04;3.29;5.17;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;25282
poisonous;3.08;2.83;5.14;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;30041
poisonous;3.26;3.12;5.44;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;36698
poisonous;3.09;3.49;6.33;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;32934
poisonous;2.03;2.75;5.15;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;21576
poisonous;2.5;3.22;5.08;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;3650
poisonous;2.22;2.52;5.54;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;109
poisonous;2.81;3.33;5.1;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;20611
poisonous;2.21;3.2;5.94;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;23429
poisonous;2.07;2.89;5.28;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;6773
poisonous;2.56;3.3;5.74;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;6991
poisonous;2.07;2.62;4.81;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;27563
poisonous;2.44;3.46;6.03;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;33512
poisonous;1.95;2.33;4.94;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;26753
poisonous;1.87;3.35;5.74;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;19570
poisonous;2.27;2.91;4.99;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;29843
poisonous;2.8;2.82;5.56;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;23646
poisonous;2.4;2.92;5.48;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;4279
poisonous;2.46;2.88;6.28;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;33376
poisonous;0.78;1.98;4.29;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;6990
poisonous;2.51;2.59;4.9;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;16490
poisonous;2.62;2.98;5.36;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;14188
poisonous;2.47;3.11;5.48;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;1296
poisonous;;3.23;6.05;;0;1;0;0;1;0;0;0;0;0;0;1;0;36148
poisonous;2.23;3.29;5.65;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;29239
poisonous;2.71;3.63;6.16;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;16030
poisonous;2.94;2.9;5.8;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;12630
poisonous;1.81;3.01;5.72;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;5728
poisonous;2.83;3.06;6.19;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;13443
poisonous;3.06;2.97;5.39;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;3954
poisonous;2.14;2.76;5.63;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;31993
poisonous;2.24;2.79;5.29;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;36651
poisonous;2.07;2.93;5.63;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;2365
poisonous;2.57;2.71;5.06;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;16330
poisonous;2.61;2.76;5.15;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;397
poisonous;2.38;2.77;4.85;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;4373
poisonous;2.97;2.78;5.69;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;4580
poisonous;2.18;2.95;5.39;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;30673
poisonous;2.75;2.97;5.65;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;12401
poisonous;2.58;3.17;5.43;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;36813
poisonous;3.13;3.23;6.11;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;30433
poisonous;2.17;2.78;4.9;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;20485
poisonous;2.14;3.13;4.92;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;26034
poisonous;2.78;2.85;5.56;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;12148
poisonous;2.63;3.33;5.58;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;24703
poisonous;2.36;2.77;5.59;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;7201
poisonous;2.48;3.13;5.92;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;33538
poisonous;2.57;2.81;5.47;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;23820
poisonous;2.74;2.51;5.18;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;8885
poisonous;3.1;3.07;5.72;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;28570
poisonous;3.27;2.86;5.71;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;3260
poisonous;2.69;3.09;5.22;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;14511
poisonous;2.82;3.51;6.23;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;32967
poisonous;;3.47;6.04;;0;1;0;0;1;0;0;0;0;0;0;1;0;24298
poisonous;2.08;2.9;5.77;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;7333
poisonous;2.81;3.17;5.96;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;12533
poisonous;2.81;2.69;5.41;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;18602
poisonous;2.86;3.42;5.67;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;20949
poisonous;1.79;2.95;5.54;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;13744
poisonous;2.2;2.83;5.04;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;872
poisonous;2.58;3.03;5.65;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;27504
poisonous;2.37;2.82;4.68;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;10588
poisonous;;2.66;4.85;;1;0;0;0;1;0;0;0;0;0;0;1;0;2072
poisonous;2.58;2.9;5.39;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;31703
poisonous;2.17;3.42;6.11;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;1956
poisonous;2.03;2.63;5.19;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;12761
poisonous;2.54;2.99;5.41;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;21651
poisonous;1.87;3.47;6.05;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;16818
poisonous;2.97;3.87;6.35;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;2915
poisonous;3.16;3.42;6.24;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;29150
poisonous;2.59;2.8;5.0;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;16318
poisonous;1.89;2.27;4.73;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;33375
poisonous;1.51;2.66;4.63;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;7145
poisonous;2.2;2.65;5.21;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;34514
poisonous;2.31;3.2;5.8;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;32062
poisonous;2.33;2.72;5.03;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;35249
poisonous;2.2;3.03;5.57;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;15963
poisonous;3.34;3.45;6.24;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;24644
poisonous;3.44;2.82;5.82;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;6800
poisonous;2.61;3.09;6.21;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;22018
poisonous;2.61;3.82;6.34;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;25718
poisonous;2.37;2.75;5.65;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;31316
poisonous;3.04;3.19;5.92;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;26967
poisonous;2.45;2.53;4.99;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;36204
poisonous;2.59;2.67;5.15;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;20905
poisonous;2.09;2.91;5.61;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;32677
poisonous;4.04;3.48;5.62;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;36600
poisonous;2.4;3.2;5.55;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;28295
poisonous;2.71;3.57;6.48;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;25232
poisonous;2.17;2.92;5.62;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;27511
poisonous;2.51;3.3;5.37;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;17263
poisonous;2.91;3.0;5.08;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;6859
poisonous;1.68;2.03;4.27;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;25757
poisonous;2.63;3.19;5.91;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;18717
poisonous;3.08;3.02;6.02;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;33043
poisonous;3.14;3.19;5.66;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;29353
poisonous;2.14;2.57;5.65;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;5069
poisonous;2.07;2.49;4.89;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;17540
poisonous;1.99;3.02;5.93;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;17110
poisonous;2.4;3.11;5.32;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;33457
poisonous;3.14;3.18;6.09;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;15659
poisonous;2.07;3.3;6.01;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;10602
poisonous;2.42;3.03;5.63;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;3428
poisonous;3.33;3.04;5.61;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;27784
poisonous;2.24;3.22;5.96;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;22494
poisonous;2.56;2.82;4.51;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;23756
poisonous;2.35;2.99;5.78;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;36831
poisonous;3.7;4.07;6.71;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;16800
poisonous;3.13;3.56;6.23;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;8580
poisonous;3.14;3.04;6.04;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;29782
poisonous;2.64;3.23;6.31;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;33282
poisonous;2.88;3.26;6.24;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;23080
poisonous;2.8;3.06;5.9;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;6191
poisonous;1.94;2.78;4.88;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;30640
poisonous;2.88;3.07;5.61;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;4977
poisonous;2.68;3.37;5.52;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;10321
poisonous;1.86;2.65;5.02;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;20283
poisonous;2.78;2.93;5.23;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;17233
poisonous;2.27;2.87;4.95;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;12337
poisonous;3.08;2.44;4.47;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;13813
poisonous;1.71;2.81;5.15;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;4519
poisonous;2.42;3.22;5.42;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;8247
poisonous;1.55;3.06;5.63;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;18290
poisonous;2.16;3.15;5.91;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;32349
poisonous;2.53;2.91;5.45;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;26594
poisonous;3.06;2.91;5.3;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;29314
poisonous;1.98;2.46;5.17;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;7205
poisonous;2.3;2.83;5.2;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;4879
poisonous;3.12;3.91;6.11;autumn;0;1;0;0;1;0;0;0;0;0;0;1;0;32725
poisonous;2.61;2.46;5.19;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;14863
poisonous;2.94;2.88;5.43;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;19341
poisonous;2.28;2.71;5.03;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;7835
poisonous;2.99;3.24;6.4;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;32692
poisonous;;2.99;5.84;;1;0;0;0;1;0;0;0;0;0;0;1;0;4051
poisonous;1.8;3.07;5.79;autumn;1;0;0;0;1;0;0;0;0;1;0;0;0;11256
poisonous;2.13;3.03;5.43;autumn;0;1;0;0;1;0;0;0;0;1;0;0;0;29988
poisonous;2.79;2.89;5.77;autumn;1;0;0;0;1;0;0;0;0;0;0;1;0;21911
